78075, 4.2, 0.993, 3.855, , 551, , 326
79076, 4.2, 0.995, 3.855, , 558, , 313
80075, 4.2, 0.995, 3.856, , 565, , 301
81075, 4.2, 0.995, 3.856, , 573, , 301
82075, 4.2, 0.993, 3.857, , 580, , 310
83075, 4.2, 0.993, 3.858, , 587, , 301
84076, 4.2, 0.993, 3.858, , 594, , 302
85076, 4.2, 0.993, 3.859, , 602, , 298
86075, 4.2, 0.995, 3.86, , 609, , 301
87075, 4.2, 0.993, 3.86, , 616, , 297
88075, 4.2, 0.993, 3.861, , 623, , 299
89075, 4.2, 0.995, 3.861, , 631, , 296
90076, 4.2, 0.993, 3.862, , 638, , 302
91076, 4.2, 0.995, 3.862, , 645, , 297
92075, 4.2, 0.993, 3.862, , 653, , 298
93075, 4.2, 0.993, 3.863, , 660, , 310
94076, 4.2, 0.993, 3.863, , 667, , 280
95075, 4.2, 0.993, 3.864, , 674, , 298
96076, 4.2, 0.993, 3.865, , 682, , 299
97076, 4.2, 0.993, 3.865, , 689, , 298
98076, 4.2, 0.993, 3.866, , 696, , 300
99075, 4.2, 0.993, 3.866, , 703, , 299
100075, 4.2, 0.993, 3.866, , 711, , 299
101076, 4.2, 0.993, 3.867, , 718, , 299
102076, 4.2, 0.993, 3.867, , 725, , 585
103076, 4.2, 0.993, 3.868, , 733, , 297
104076, 4.2, 0.993, 3.869, , 740, , 299
105075, 4.2, 0.993, 3.869, , 747, , 301
106075, 4.2, 0.993, 3.869, , 754, , 310
107075, 4.2, 0.993, 3.87, , 762, , 297
108075, 4.2, 0.993, 3.87, , 769, , 299
109076, 4.2, 0.993, 3.871, , 776, , 297
110076, 4.2, 0.993, 3.871, , 783, , 297
111076, 4.2, 0.993, 3.872, , 791, , 299
112075, 4.2, 0.995, 3.872, , 798, , 281
113075, 4.2, 0.993, 3.872, , 805, , 296
114075, 4.2, 0.993, 3.873, , 812, , 299
115076, 4.2, 0.993, 3.874, , 820, , 576
116075, 4.2, 0.993, 3.874, , 827, , 300
117076, 4.2, 0.995, 3.874, , 834, , 296
118076, 4.2, 0.993, 3.874, , 842, , 298
119076, 4.2, 0.993, 3.875, , 849, , 299
120075, 4.2, 0.995, 3.876, , 856, , 299
121076, 4.2, 0.995, 3.876, , 863, , 299
122076, 4.2, 0.993, 3.877, , 871, , 312
123075, 4.2, 0.993, 3.877, , 878, , 283
124076, 4.2, 0.993, 3.877, , 885, , 297
125076, 4.2, 0.993, 3.878, , 892, , 299
126075, 4.2, 0.993, 3.878, , 900, , 627
127075, 4.2, 0.993, 3.878, , 907, , 281
128076, 4.2, 0.993, 3.879, , 914, , 299
129075, 4.2, 0.993, 3.879, , 922, , 297
130075, 4.2, 0.993, 3.88, , 929, , 295
131075, 4.2, 0.993, 3.88, , 936, , 297
132076, 4.2, 0.993, 3.881, , 943, , 296
133076, 4.2, 0.995, 3.881, , 951, , 298
134075, 4.2, 0.993, 3.881, , 958, , 298
135075, 4.2, 0.993, 3.882, , 965, , 299
136075, 4.2, 0.993, 3.882, , 972, , 298
137076, 4.2, 0.993, 3.882, , 980, , 298
138075, 4.2, 0.993, 3.883, , 987, , 301
139076, 4.2, 0.993, 3.883, , 994, , 283
140075, 4.2, 0.993, 3.884, , 1001, , 299
141076, 4.2, 0.993, 3.884, , 1009, , 298
142075, 4.2, 0.993, 3.884, , 1016, , 308
143075, 4.2, 0.993, 3.885, , 1023, , 297
144075, 4.2, 0.993, 3.886, , 1031, , 298
145075, 4.2, 0.993, 3.886, , 1038, , 299
146076, 4.2, 0.993, 3.886, , 1045, , 298
147076, 4.2, 0.995, 3.886, , 1052, , 301
148075, 4.2, 0.993, 3.887, , 1060, , 298
149076, 4.2, 0.993, 3.888, , 1067, , 298
150075, 4.2, 0.993, 3.888, , 1074, , 302
151076, 4.2, 0.995, 3.888, , 1081, , 298
152075, 4.2, 0.993, 3.888, , 1089, , 284
153090, 4.2, 0.995, 3.889, , 1096, , 317
154076, 4.2, 0.993, 3.889, , 1103, , 305
155076, 4.2, 0.993, 3.889, , 1111, , 298
156075, 4.2, 0.993, 3.89, , 1118, , 321
157075, 4.2, 0.993, 3.89, , 1125, , 598
158076, 4.2, 0.995, 3.89, , 1132, , 298
159076, 4.2, 0.993, 3.891, , 1140, , 298
160076, 4.2, 0.993, 3.891, , 1147, , 311
161076, 4.2, 0.993, 3.892, , 1154, , 297
162076, 4.2, 0.995, 3.892, , 1161, , 297
163075, 4.2, 0.993, 3.892, , 1169, , 296
164076, 4.2, 0.993, 3.893, , 1176, , 298
165076, 4.2, 0.993, 3.893, , 1183, , 300
166075, 4.2, 0.993, 3.893, , 1190, , 294
167075, 4.2, 0.993, 3.894, , 1198, , 297
168075, 4.2, 0.993, 3.894, , 1205, , 296
169076, 4.2, 0.993, 3.895, , 1212, , 297
170075, 4.2, 0.995, 3.895, , 1220, , 586
171076, 4.2, 0.993, 3.895, , 1227, , 295
172076, 4.2, 0.993, 3.896, , 1234, , 300
173075, 4.2, 0.993, 3.896, , 1241, , 308
174076, 4.2, 0.993, 3.896, , 1249, , 301
175076, 4.2, 0.995, 3.897, , 1256, , 299
176075, 4.2, 0.993, 3.897, , 1263, , 301
177075, 4.2, 0.993, 3.897, , 1270, , 300
178075, 4.2, 0.995, 3.898, , 1278, , 333
179075, 4.2, 0.995, 3.898, , 1285, , 307
180075, 4.2, 0.993, 3.899, , 1292, , 296
181076, 4.2, 0.995, 3.899, , 1299, , 298
182076, 4.2, 0.993, 3.899, , 1307, , 281
183075, 4.2, 0.993, 3.9, , 1314, , 299
184076, 4.2, 0.993, 3.9, , 1321, , 298
185075, 4.2, 0.993, 3.9, , 1329, , 301
186076, 4.2, 0.993, 3.901, , 1336, , 297
187075, 4.2, 0.993, 3.901, , 1343, , 298
188076, 4.2, 0.993, 3.901, , 1350, , 298
189075, 4.2, 0.993, 3.901, , 1358, , 297
190075, 4.2, 0.993, 3.902, , 1365, , 298
191075, 4.2, 0.993, 3.902, , 1372, , 296
192076, 4.2, 0.993, 3.902, , 1379, , 295
193076, 4.2, 0.993, 3.903, , 1387, , 298
194075, 4.2, 0.993, 3.903, , 1394, , 290
195075, 4.2, 0.993, 3.903, , 1401, , 299
196075, 4.2, 0.993, 3.904, , 1408, , 301
197075, 4.2, 0.993, 3.904, , 1416, , 289
198075, 4.2, 0.993, 3.904, , 1423, , 300
199075, 4.2, 0.993, 3.905, , 1430, , 302
200075, 4.2, 0.995, 3.905, , 1438, , 281
201075, 4.2, 0.993, 3.906, , 1445, , 298
202075, 4.2, 0.993, 3.906, , 1452, , 298
203076, 4.2, 0.993, 3.906, , 1459, , 296
204075, 4.2, 0.995, 3.907, , 1467, , 297
205076, 4.2, 0.993, 3.907, , 1474, , 298
206075, 4.2, 0.995, 3.907, , 1481, , 298
207076, 4.2, 0.993, 3.907, , 1488, , 296
208075, 4.2, 0.995, 3.907, , 1496, , 300
209075, 4.2, 0.993, 3.908, , 1503, , 299
210075, 4.2, 0.993, 3.908, , 1510, , 582
211075, 4.2, 0.993, 3.908, , 1517, , 297
212075, 4.2, 0.993, 3.909, , 1525, , 303
213076, 4.2, 0.993, 3.909, , 1532, , 299
214076, 4.2, 0.995, 3.909, , 1539, , 295
215075, 4.2, 0.993, 3.91, , 1547, , 326
216076, 4.2, 0.993, 3.91, , 1554, , 298
217075, 4.2, 0.993, 3.91, , 1561, , 329
218075, 4.2, 0.993, 3.91, , 1568, , 597
219075, 4.2, 0.993, 3.911, , 1576, , 302
220075, 4.2, 0.993, 3.911, , 1583, , 300
221075, 4.2, 0.993, 3.911, , 1590, , 298
222075, 4.2, 0.993, 3.912, , 1597, , 295
223076, 4.2, 0.993, 3.912, , 1605, , 298
224076, 4.2, 0.993, 3.912, , 1612, , 298
225076, 4.2, 0.993, 3.913, , 1619, , 297
226075, 4.2, 0.993, 3.913, , 1626, , 289
227075, 4.2, 0.993, 3.913, , 1634, , 300
228075, 4.2, 0.993, 3.914, , 1641, , 300
229075, 4.2, 0.993, 3.914, , 1648, , 299
230075, 4.2, 0.993, 3.914, , 1656, , 296
231076, 4.2, 0.995, 3.915, , 1663, , 296
232075, 4.2, 0.995, 3.915, , 1670, , 298
233075, 4.2, 0.993, 3.915, , 1677, , 297
234075, 4.2, 0.993, 3.915, , 1685, , 299
235075, 4.2, 0.995, 3.915, , 1692, , 296
236076, 4.2, 0.993, 3.916, , 1699, , 299
237075, 4.2, 0.993, 3.916, , 1706, , 298
238075, 4.2, 0.993, 3.916, , 1714, , 298
239076, 4.2, 0.993, 3.917, , 1721, , 334
240075, 4.2, 0.993, 3.917, , 1728, , 299
241076, 4.2, 0.993, 3.917, , 1735, , 295
242076, 4.2, 0.993, 3.917, , 1743, , 302
243075, 4.2, 0.993, 3.918, , 1750, , 300
244076, 4.2, 0.993, 3.918, , 1757, , 299
245076, 4.2, 0.995, 3.918, , 1765, , 298
246076, 4.2, 0.993, 3.918, , 1772, , 297
247075, 4.2, 0.993, 3.918, , 1779, , 300
248076, 4.2, 0.993, 3.919, , 1786, , 302
249076, 4.2, 0.993, 3.919, , 1794, , 299
250076, 4.2, 0.993, 3.919, , 1801, , 281
251075, 4.2, 0.993, 3.92, , 1808, , 311
252076, 4.2, 0.993, 3.921, , 1815, , 296
253075, 4.2, 0.993, 3.921, , 1823, , 298
254076, 4.2, 0.993, 3.921, , 1830, , 300
255089, 4.2, 0.993, 3.921, , 1837, , 319
256075, 4.2, 0.993, 3.921, , 1844, , 300
257076, 4.2, 0.993, 3.922, , 1852, , 315
258076, 4.2, 0.993, 3.922, , 1859, , 299
259076, 4.2, 0.993, 3.922, , 1866, , 300
260076, 4.2, 0.993, 3.923, , 1874, , 311
261075, 4.2, 0.993, 3.923, , 1881, , 312
262076, 4.2, 0.993, 3.923, , 1888, , 302
263076, 4.2, 0.993, 3.923, , 1895, , 296
264075, 4.2, 0.993, 3.923, , 1903, , 303
265076, 4.2, 0.993, 3.924, , 1910, , 298
266076, 4.2, 0.993, 3.924, , 1917, , 297
267075, 4.2, 0.993, 3.924, , 1924, , 297
268076, 4.2, 0.993, 3.925, , 1932, , 297
269076, 4.2, 0.993, 3.925, , 1939, , 299
270076, 4.2, 0.993, 3.925, , 1946, , 299
271076, 4.2, 0.993, 3.925, , 1953, , 300
272075, 4.2, 0.993, 3.925, , 1961, , 304
273075, 4.2, 0.993, 3.926, , 1968, , 338
274075, 4.2, 0.993, 3.926, , 1975, , 297
275075, 4.2, 0.993, 3.926, , 1983, , 298
276075, 4.2, 0.993, 3.926, , 1990, , 297
277076, 4.2, 0.993, 3.926, , 1997, , 297
278076, 4.2, 0.995, 3.927, , 2004, , 334
279076, 4.2, 0.993, 3.927, , 2012, , 316
280075, 4.2, 0.993, 3.927, , 2019, , 299
281075, 4.2, 0.993, 3.928, , 2026, , 302
282076, 4.2, 0.993, 3.928, , 2033, , 301
283075, 4.2, 0.993, 3.928, , 2041, , 306
284076, 4.2, 0.993, 3.928, , 2048, , 300
285075, 4.2, 0.993, 3.929, , 2055, , 285
286076, 4.2, 0.993, 3.929, , 2062, , 307
287075, 4.2, 0.993, 3.929, , 2070, , 319
288076, 4.2, 0.993, 3.929, , 2077, , 333
289076, 4.2, 0.993, 3.93, , 2084, , 623
290076, 4.2, 0.993, 3.93, , 2091, , 323
291075, 4.2, 0.993, 3.93, , 2099, , 305
292076, 4.2, 0.993, 3.93, , 2106, , 317
293076, 4.2, 0.993, 3.93, , 2113, , 305
294075, 4.2, 0.993, 3.931, , 2121, , 344
295075, 4.2, 0.993, 3.931, , 2128, , 364
296076, 4.2, 0.993, 3.931, , 2135, , 332
297075, 4.2, 0.993, 3.932, , 2142, , 304
298075, 4.2, 0.993, 3.932, , 2150, , 308
299076, 4.2, 0.993, 3.932, , 2157, , 585
300076, 4.2, 0.993, 3.932, , 2164, , 320
301076, 4.2, 0.993, 3.932, , 2171, , 313
302075, 4.2, 0.993, 3.933, , 2179, , 302
303075, 4.2, 0.993, 3.933, , 2186, , 296
304076, 4.2, 0.995, 3.933, , 2193, , 303
305075, 4.2, 0.993, 3.933, , 2200, , 304
306075, 4.2, 0.993, 3.933, , 2208, , 302
307076, 4.2, 0.993, 3.934, , 2215, , 300
308075, 4.2, 0.993, 3.934, , 2222, , 596
309075, 4.2, 0.993, 3.934, , 2230, , 298
310075, 4.2, 0.993, 3.934, , 2237, , 331
311076, 4.2, 0.993, 3.934, , 2244, , 341
312075, 4.2, 0.993, 3.935, , 2251, , 301
313075, 4.2, 0.993, 3.935, , 2259, , 302
314075, 4.2, 0.993, 3.935, , 2266, , 304
315076, 4.2, 0.993, 3.936, , 2273, , 284
316075, 4.2, 0.995, 3.936, , 2280, , 306
317075, 4.2, 0.993, 3.936, , 2288, , 343
318075, 4.2, 0.993, 3.936, , 2295, , 293
319075, 4.2, 0.993, 3.936, , 2302, , 296
320076, 4.2, 0.993, 3.936, , 2309, , 297
321076, 4.2, 0.993, 3.936, , 2317, , 301
322076, 4.2, 0.993, 3.937, , 2324, , 324
323075, 4.2, 0.993, 3.937, , 2331, , 283
324076, 4.2, 0.993, 3.937, , 2338, , 314
325076, 4.2, 0.993, 3.937, , 2346, , 300
326075, 4.2, 0.993, 3.938, , 2353, , 576
327075, 4.2, 0.995, 3.938, , 2360, , 300
328076, 4.2, 0.995, 3.938, , 2368, , 298
329076, 4.2, 0.993, 3.938, , 2375, , 295
330075, 4.2, 0.993, 3.938, , 2382, , 299
331076, 4.2, 0.993, 3.938, , 2389, , 298
332075, 4.2, 0.993, 3.938, , 2397, , 300
333075, 4.2, 0.993, 3.939, , 2404, , 301
334076, 4.2, 0.993, 3.939, , 2411, , 297
335076, 4.2, 0.993, 3.939, , 2418, , 296
336075, 4.2, 0.995, 3.94, , 2426, , 298
337075, 4.2, 0.993, 3.94, , 2433, , 301
338076, 4.2, 0.993, 3.94, , 2440, , 296
339075, 4.2, 0.995, 3.94, , 2447, , 304
340076, 4.2, 0.993, 3.94, , 2455, , 295
341075, 4.2, 0.995, 3.941, , 2462, , 312
342075, 4.2, 0.993, 3.941, , 2469, , 299
343075, 4.2, 0.993, 3.941, , 2476, , 308
344076, 4.2, 0.993, 3.941, , 2484, , 299
345076, 4.2, 0.993, 3.941, , 2491, , 302
346076, 4.2, 0.995, 3.941, , 2498, , 324
347075, 4.2, 0.993, 3.942, , 2506, , 587
348076, 4.2, 0.993, 3.942, , 2513, , 305
349075, 4.2, 0.993, 3.942, , 2520, , 308
350075, 4.2, 0.993, 3.942, , 2527, , 289
351076, 4.2, 0.993, 3.942, , 2535, , 306
352075, 4.2, 0.995, 3.942, , 2542, , 301
353076, 4.2, 0.993, 3.942, , 2549, , 294
354076, 4.2, 0.995, 3.943, , 2556, , 301
355075, 4.2, 0.993, 3.943, , 2564, , 305
356076, 4.2, 0.995, 3.943, , 2571, , 596
357076, 4.2, 0.993, 3.944, , 2578, , 301
358076, 4.2, 0.993, 3.944, , 2585, , 306
359076, 4.2, 0.993, 3.944, , 2593, , 300
360075, 4.2, 0.993, 3.944, , 2600, , 298
361075, 4.2, 0.995, 3.944, , 2607, , 596
362075, 4.2, 0.995, 3.944, , 2614, , 299
363075, 4.2, 0.993, 3.944, , 2622, , 300
364075, 4.2, 0.995, 3.945, , 2629, , 306
365076, 4.2, 0.993, 3.945, , 2636, , 299
366075, 4.2, 0.993, 3.945, , 2644, , 316
367076, 4.2, 0.993, 3.945, , 2651, , 297
368075, 4.2, 0.993, 3.946, , 2658, , 302
369076, 4.2, 0.993, 3.946, , 2665, , 301
370075, 4.2, 0.993, 3.946, , 2673, , 300
371075, 4.2, 0.995, 3.946, , 2680, , 296
372075, 4.2, 0.993, 3.946, , 2687, , 298
373075, 4.2, 0.993, 3.947, , 2694, , 297
374076, 4.2, 0.993, 3.947, , 2702, , 304
375076, 4.2, 0.993, 3.947, , 2709, , 296
376076, 4.2, 0.995, 3.947, , 2716, , 299
377075, 4.2, 0.993, 3.947, , 2723, , 288
378076, 4.2, 0.993, 3.948, , 2731, , 330
379075, 4.2, 0.995, 3.948, , 2738, , 312
380075, 4.2, 0.993, 3.948, , 2745, , 300
381075, 4.2, 0.993, 3.948, , 2753, , 295
382075, 4.2, 0.993, 3.948, , 2760, , 301
383075, 4.2, 0.993, 3.948, , 2767, , 302
384075, 4.2, 0.993, 3.949, , 2774, , 301
385075, 4.2, 0.993, 3.949, , 2782, , 299
386076, 4.2, 0.993, 3.949, , 2789, , 301
387075, 4.2, 0.993, 3.949, , 2796, , 299
388075, 4.2, 0.993, 3.949, , 2803, , 298
389075, 4.2, 0.993, 3.949, , 2811, , 299
390075, 4.2, 0.993, 3.949, , 2818, , 295
391076, 4.2, 0.993, 3.95, , 2825, , 293
392076, 4.2, 0.993, 3.95, , 2832, , 284
393076, 4.2, 0.993, 3.95, , 2840, , 301
394076, 4.2, 0.993, 3.95, , 2847, , 299
395075, 4.2, 0.995, 3.95, , 2854, , 305
396075, 4.2, 0.993, 3.951, , 2861, , 302
397076, 4.2, 0.993, 3.951, , 2869, , 299
398075, 4.2, 0.993, 3.951, , 2876, , 296
399076, 4.2, 0.993, 3.951, , 2883, , 300
400075, 4.2, 0.993, 3.951, , 2891, , 295
401076, 4.2, 0.993, 3.952, , 2898, , 299
402076, 4.2, 0.993, 3.952, , 2905, , 297
403075, 4.2, 0.993, 3.952, , 2912, , 298
404075, 4.2, 0.993, 3.952, , 2920, , 289
405075, 4.2, 0.993, 3.952, , 2927, , 302
406075, 4.2, 0.993, 3.952, , 2934, , 582
407076, 4.2, 0.993, 3.953, , 2941, , 281
408076, 4.2, 0.993, 3.953, , 2949, , 298
409075, 4.2, 0.993, 3.953, , 2956, , 298
410075, 4.2, 0.993, 3.953, , 2963, , 300
411076, 4.2, 0.993, 3.953, , 2970, , 298
412075, 4.2, 0.993, 3.953, , 2978, , 299
413075, 4.2, 0.993, 3.953, , 2985, , 297
414076, 4.2, 0.993, 3.954, , 2992, , 305
415075, 4.2, 0.993, 3.954, , 2999, , 301
416075, 4.2, 0.993, 3.954, , 3007, , 299
417075, 4.2, 0.993, 3.954, , 3014, , 303
418076, 4.2, 0.993, 3.955, , 3021, , 301
419076, 4.2, 0.993, 3.955, , 3029, , 304
420075, 4.2, 0.993, 3.955, , 3036, , 298
421076, 4.2, 0.993, 3.955, , 3043, , 297
422075, 4.2, 0.993, 3.955, , 3050, , 300
423075, 4.2, 0.993, 3.955, , 3058, , 299
424075, 4.2, 0.993, 3.955, , 3065, , 295
425075, 4.2, 0.995, 3.956, , 3072, , 284
426076, 4.2, 0.993, 3.956, , 3079, , 297
427076, 4.2, 0.995, 3.956, , 3087, , 300
428075, 4.2, 0.993, 3.956, , 3094, , 299
429075, 4.2, 0.993, 3.956, , 3101, , 298
430076, 4.2, 0.995, 3.957, , 3108, , 299
431076, 4.2, 0.993, 3.957, , 3116, , 297
432075, 4.2, 0.993, 3.957, , 3123, , 297
433076, 4.2, 0.993, 3.958, , 3130, , 304
434076, 4.2, 0.995, 3.958, , 3137, , 298
435075, 4.2, 0.993, 3.958, , 3145, , 297
436075, 4.2, 0.993, 3.958, , 3152, , 300
437075, 4.2, 0.995, 3.958, , 3159, , 297
438075, 4.2, 0.993, 3.958, , 3166, , 296
439075, 4.2, 0.993, 3.959, , 3174, , 281
440075, 4.2, 0.993, 3.959, , 3181, , 300
441076, 4.2, 0.993, 3.959, , 3188, , 300
442075, 4.2, 0.993, 3.959, , 3196, , 299
443076, 4.2, 0.993, 3.959, , 3203, , 300
444075, 4.2, 0.993, 3.959, , 3210, , 282
445075, 4.2, 0.993, 3.959, , 3217, , 297
446075, 4.2, 0.993, 3.96, , 3225, , 312
447076, 4.2, 0.993, 3.96, , 3232, , 298
448076, 4.2, 0.993, 3.96, , 3239, , 299
449076, 4.2, 0.993, 3.96, , 3246, , 300
450075, 4.2, 0.995, 3.96, , 3254, , 284
451076, 4.2, 0.993, 3.96, , 3261, , 299
452075, 4.2, 0.993, 3.961, , 3268, , 281
453075, 4.2, 0.993, 3.961, , 3275, , 300
454076, 4.2, 0.995, 3.961, , 3283, , 297
455076, 4.2, 0.993, 3.961, , 3290, , 298
456075, 4.2, 0.993, 3.961, , 3297, , 305
457076, 4.2, 0.993, 3.962, , 3304, , 298
458076, 4.2, 0.993, 3.962, , 3312, , 318
459076, 4.2, 0.993, 3.962, , 3319, , 301
460076, 4.2, 0.993, 3.962, , 3326, , 299
461076, 4.2, 0.993, 3.962, , 3334, , 299
462076, 4.2, 0.993, 3.962, , 3341, , 595
463075, 4.2, 0.995, 3.963, , 3348, , 297
464075, 4.2, 0.993, 3.963, , 3355, , 298
465075, 4.2, 0.993, 3.963, , 3363, , 300
466076, 4.2, 0.993, 3.963, , 3370, , 297
467075, 4.2, 0.993, 3.963, , 3377, , 298
468075, 4.2, 0.993, 3.964, , 3384, , 296
469075, 4.2, 0.993, 3.964, , 3392, , 295
470075, 4.2, 0.993, 3.964, , 3399, , 297
471076, 4.2, 0.993, 3.964, , 3406, , 298
472075, 4.2, 0.993, 3.964, , 3413, , 302
473076, 4.2, 0.993, 3.964, , 3421, , 297
474076, 4.2, 0.993, 3.964, , 3428, , 296
475075, 4.2, 0.993, 3.965, , 3435, , 577
476075, 4.2, 0.993, 3.965, , 3442, , 298
477075, 4.2, 0.993, 3.965, , 3450, , 298
478075, 4.2, 0.993, 3.965, , 3457, , 330
479076, 4.2, 0.993, 3.965, , 3464, , 315
480075, 4.2, 0.995, 3.965, , 3472, , 298
481075, 4.2, 0.993, 3.966, , 3479, , 312
482075, 4.2, 0.993, 3.966, , 3486, , 331
483076, 4.2, 0.993, 3.966, , 3493, , 298
484076, 4.2, 0.993, 3.966, , 3501, , 301
485075, 4.2, 0.993, 3.966, , 3508, , 299
486076, 4.2, 0.993, 3.967, , 3515, , 301
487075, 4.2, 0.993, 3.967, , 3522, , 300
488076, 4.2, 0.993, 3.967, , 3530, , 298
489076, 4.2, 0.995, 3.967, , 3537, , 299
490076, 4.2, 0.993, 3.967, , 3544, , 299
491076, 4.2, 0.993, 3.967, , 3551, , 297
492076, 4.2, 0.993, 3.968, , 3559, , 303
493075, 4.2, 0.993, 3.968, , 3566, , 302
494076, 4.2, 0.993, 3.968, , 3573, , 310
495076, 4.2, 0.993, 3.968, , 3580, , 329
496076, 4.2, 0.993, 3.968, , 3588, , 302
497076, 4.2, 0.995, 3.968, , 3595, , 317
498075, 4.2, 0.993, 3.968, , 3602, , 295
499076, 4.2, 0.995, 3.969, , 3610, , 320
500076, 4.2, 0.993, 3.969, , 3617, , 301
501075, 4.2, 0.993, 3.969, , 3624, , 307
502079, 4.2, 0.993, 3.97, , 3631, , 320
503075, 4.2, 0.993, 3.97, , 3639, , 299
504076, 4.2, 0.993, 3.97, , 3646, , 329
505075, 4.2, 0.993, 3.97, , 3653, , 301
506075, 4.2, 0.993, 3.97, , 3660, , 314
507075, 4.2, 0.993, 3.97, , 3668, , 301
508076, 4.2, 0.993, 3.97, , 3675, , 596
509076, 4.2, 0.995, 3.971, , 3682, , 297
510076, 4.2, 0.995, 3.971, , 3689, , 299
511075, 4.2, 0.993, 3.971, , 3697, , 301
512075, 4.2, 0.993, 3.971, , 3704, , 299
513075, 4.2, 0.993, 3.971, , 3711, , 297
514075, 4.2, 0.993, 3.971, , 3718, , 299
515075, 4.2, 0.993, 3.972, , 3726, , 301
516076, 4.2, 0.993, 3.972, , 3733, , 300
517076, 4.2, 0.993, 3.972, , 3740, , 297
518075, 4.2, 0.993, 3.972, , 3747, , 301
519075, 4.2, 0.993, 3.972, , 3755, , 303
520075, 4.2, 0.993, 3.973, , 3762, , 301
521075, 4.2, 0.995, 3.973, , 3769, , 298
522076, 4.2, 0.993, 3.973, , 3777, , 299
523075, 4.2, 0.993, 3.973, , 3784, , 301
524075, 4.2, 0.993, 3.973, , 3791, , 299
