35012, 4.033, 0.2997
35185, 4.033, 0.2997
35357, 4.033, 0.2997
35530, 4.033, 0.2997
35702, 4.032, 0.2997
35875, 4.032, 0.2997
36047, 4.032, 0.2997
36220, 4.032, 0.2997
36392, 4.032, 0.2997
36565, 4.032, 0.2997
36737, 4.032, 0.2997
2963, 3.968, 0.2997
3887, 3.968, 0.2997
4810, 3.968, 0.2997
5734, 3.968, 0.2997
6656, 3.968, 0.2997
7580, 4.085, 0.2927
8503, 4.078, 0.2998
9427, 4.076, 0.2998
10350, 4.075, 0.2998
11274, 4.073, 0.2998
12196, 4.072, 0.2998
13119, 4.071, 0.2998
14043, 4.07, 0.2998
14966, 4.069, 0.2998
15890, 4.068, 0.2998
16812, 4.067, 0.2998
17736, 4.067, 0.2998
18659, 4.065, 0.2998
19582, 4.065, 0.2998
20505, 4.064, 0.2998
21429, 4.063, 0.2998
22353, 4.062, 0.2998
23276, 4.062, 0.2998
24199, 4.061, 0.2998
25122, 4.058, 0.2998
26045, 4.059, 0.2998
26968, 4.058, 0.2998
27892, 4.058, 0.2998
28815, 4.057, 0.2998
29739, 4.057, 0.2998
30662, 4.056, 0.2998
31586, 4.055, 0.2998
32509, 4.054, 0.2998
33432, 4.054, 0.2998
34355, 4.053, 0.2998
35279, 4.053, 0.2998
36202, 4.052, 0.2998
37125, 4.052, 0.2998
38049, 4.051, 0.2998
38971, 4.051, 0.2998
39894, 4.051, 0.2998
40817, 4.05, 0.2998
41741, 4.049, 0.2998
42664, 4.049, 0.2998
43586, 4.048, 0.2998
44510, 4.048, 0.2998
45433, 4.047, 0.2998
46357, 4.047, 0.2998
47280, 4.046, 0.2998
48203, 4.046, 0.2998
49127, 4.046, 0.2998
50050, 4.045, 0.2998
50974, 4.045, 0.2998
51897, 4.044, 0.2998
52821, 4.044, 0.2998
53743, 4.043, 0.2999
54666, 4.043, 0.2999
55589, 4.042, 0.2998
56512, 4.042, 0.2999
57435, 4.042, 0.2998
58361, 4.041, 0.2999
59284, 4.041, 0.2999
60205, 4.041, 0.2999
61129, 4.041, 0.2999
62052, 4.04, 0.2998
62975, 4.039, 0.2998
63898, 4.039, 0.2999
64821, 4.039, 0.2999
65744, 4.038, 0.2999
66668, 4.038, 0.2998
67590, 4.038, 0.2999
68514, 4.037, 0.2998
69435, 4.037, 0.2999
70358, 4.037, 0.2999
71281, 4.036, 0.2999
72204, 4.036, 0.2999
73128, 4.036, 0.2999
74050, 4.035, 0.2999
74973, 4.035, 0.2999
75895, 4.035, 0.2999
76819, 4.034, 0.2998
77742, 4.034, 0.2999
78666, 4.034, 0.2999
79589, 4.033, 0.2999
80513, 4.033, 0.2999
81435, 4.033, 0.2999
82359, 4.032, 0.2999
83282, 4.032, 0.2999
84205, 4.032, 0.2999
85129, 4.031, 0.2999
86051, 4.031, 0.2999
86975, 4.031, 0.2999
87897, 4.031, 0.2999
88820, 4.03, 0.2999
89742, 4.03, 0.2999
90665, 4.03, 0.2999
91588, 4.03, 0.2999
92511, 4.029, 0.2999
93434, 4.029, 0.2999
94357, 4.029, 0.2999
95281, 4.028, 0.2999
96204, 4.029, 0.2999
97128, 4.028, 0.2999
98050, 4.028, 0.2999
98973, 4.027, 0.2999
99896, 4.027, 0.2999
100818, 4.027, 0.2999
101742, 4.026, 0.2999
102664, 4.027, 0.2999
103588, 4.026, 0.2999
104511, 4.026, 0.2999
105434, 4.026, 0.2999
106357, 4.025, 0.2999
107281, 4.025, 0.2999
108203, 4.025, 0.2999
109126, 4.025, 0.2999
110050, 4.024, 0.2999
110973, 4.024, 0.2999
111897, 4.024, 0.2999
112820, 4.024, 0.2999
113744, 4.023, 0.2999
114667, 4.023, 0.2999
115590, 4.023, 0.2999
116512, 4.023, 0.2999
117436, 4.022, 0.2999
118359, 4.022, 0.2999
119283, 4.022, 0.2999
120205, 4.022, 0.2999
121129, 4.022, 0.2999
122053, 4.021, 0.2999
122976, 4.021, 0.2999
123900, 4.021, 0.2999
124822, 4.02, 0.2999
125745, 4.02, 0.2999
126668, 4.02, 0.2999
127592, 4.02, 0.2999
128514, 4.02, 0.2999
129438, 4.02, 0.2999
130361, 4.02, 0.2999
131285, 4.019, 0.2999
132207, 4.019, 0.2999
133131, 4.019, 0.2999
134054, 4.019, 0.2999
134977, 4.018, 0.2999
135900, 4.018, 0.3
136823, 4.018, 0.3
137746, 4.017, 0.2999
138669, 4.017, 0.2999
139593, 4.017, 0.2999
140516, 4.017, 0.2999
141439, 4.017, 0.2999
142361, 4.016, 0.2999
143285, 4.016, 0.2999
144207, 4.016, 0.2999
145130, 4.016, 0.2999
146053, 4.016, 0.2999
146977, 4.015, 0.2999
147900, 4.015, 0.2999
148823, 4.015, 0.2999
149747, 4.015, 0.2999
150670, 4.015, 0.2999
151593, 4.015, 0.2999
152515, 4.014, 0.2999
153438, 4.014, 0.2999
154361, 4.014, 0.2999
155286, 4.014, 0.3
156209, 4.014, 0.3
157132, 4.013, 0.2999
158055, 4.013, 0.2999
158977, 4.013, 0.3
159901, 4.013, 0.2999
160823, 4.013, 0.2999
161747, 4.012, 0.3
162669, 4.012, 0.2999
163592, 4.012, 0.2999
164515, 4.012, 0.3
165438, 4.012, 0.2999
166360, 4.011, 0.2999
167284, 4.011, 0.3
168206, 4.011, 0.2999
169130, 4.011, 0.2999
170052, 4.011, 0.3
170976, 4.01, 0.2999
171899, 4.01, 0.2999
172822, 4.01, 0.2999
173745, 4.01, 0.3
174669, 4.01, 0.2999
175592, 4.009, 0.3
176515, 4.009, 0.2999
177438, 4.009, 0.3
178361, 4.009, 0.3
179284, 4.009, 0.2999
180208, 4.009, 0.2999
181132, 4.008, 0.2999
182055, 4.008, 0.2999
182979, 4.008, 0.2999
183901, 4.008, 0.2999
184825, 4.008, 0.2999
185749, 4.008, 0.3
186672, 4.007, 0.3
187594, 4.007, 0.3
188517, 4.007, 0.2999
189439, 4.007, 0.2999
190363, 4.007, 0.3
191285, 4.006, 0.2999
192209, 4.006, 0.2999
193132, 4.006, 0.3
194056, 4.006, 0.2999
194982, 4.006, 0.2999
195920, 4.005, 0.2999
196848, 4.005, 0.2999
197771, 4.005, 0.2999
198694, 4.005, 0.3
199616, 4.005, 0.2999
200538, 4.005, 0.2999
201460, 4.004, 0.3
202384, 4.004, 0.3
203307, 4.004, 0.3
204230, 4.004, 0.3
205152, 4.004, 0.3
206074, 4.004, 0.3
206998, 4.004, 0.2999
207921, 4.003, 0.3
208844, 4.003, 0.2999
209779, 4.003, 0.3
210704, 4.003, 0.3
211627, 4.003, 0.2999
212551, 4.003, 0.3
213474, 4.003, 0.3
214397, 4.002, 0.3
215321, 4.002, 0.3
216243, 4.002, 0.3
217166, 4.002, 0.2999
218115, 4.001, 0.3
219064, 4.001, 0.2999
219986, 4.001, 0.3
220910, 4.001, 0.3
221833, 4.001, 0.3
222756, 4.001, 0.2999
223678, 4.0, 0.2999
224600, 4.0, 0.3
225523, 4.0, 0.2999
226449, 4.0, 0.3
227372, 4.0, 0.3
228296, 3.999, 0.2999
229220, 3.999, 0.3
230142, 3.999, 0.3
231066, 3.999, 0.3
231989, 3.999, 0.2999
232913, 3.999, 0.2999
233835, 3.999, 0.3
234759, 3.999, 0.3
235682, 3.998, 0.3
236610, 3.998, 0.3
237534, 3.999, 0.3
238457, 3.998, 0.2999
239381, 3.998, 0.3
240303, 3.997, 0.2999
241226, 3.997, 0.3
242148, 3.997, 0.2999
243072, 3.997, 0.3
243996, 3.997, 0.3
244918, 3.997, 0.3
245841, 3.997, 0.3
246764, 3.996, 0.2999
247687, 3.996, 0.2999
248610, 3.996, 0.3
249534, 3.996, 0.3
250457, 3.996, 0.3
251380, 3.995, 0.2999
252303, 3.995, 0.3
253226, 3.995, 0.3
254149, 3.995, 0.3
255072, 3.995, 0.2999
255995, 3.995, 0.3
256918, 3.995, 0.3
257841, 3.994, 0.2999
258764, 3.994, 0.3
259688, 3.994, 0.3
260610, 3.994, 0.2999
261534, 3.994, 0.3
262456, 3.994, 0.3
263380, 3.994, 0.3
264303, 3.993, 0.2999
265226, 3.993, 0.3
266150, 3.993, 0.3
267072, 3.993, 0.2999
267995, 3.993, 0.3
268917, 3.993, 0.3
269841, 3.993, 0.2999
270764, 3.992, 0.3
271687, 3.992, 0.2999
272610, 3.992, 0.3
273533, 3.992, 0.3
274455, 3.992, 0.3
275378, 3.991, 0.2999
276301, 3.991, 0.2999
277224, 3.991, 0.3
278146, 3.991, 0.3
279069, 3.991, 0.3
279992, 3.991, 0.3
280916, 3.99, 0.3
281839, 3.99, 0.3
282763, 3.99, 0.2999
283685, 3.99, 0.3
284608, 3.99, 0.2999
285531, 3.99, 0.2999
286454, 3.989, 0.2999
287378, 3.989, 0.3
288301, 3.989, 0.2999
289225, 3.989, 0.3
290148, 3.989, 0.3
291072, 3.989, 0.3
291994, 3.989, 0.3
292918, 3.989, 0.2999
293840, 3.988, 0.2999
294763, 3.988, 0.3
295686, 3.988, 0.3
296610, 3.988, 0.3
297534, 3.988, 0.3
298456, 3.988, 0.3
299380, 3.988, 0.3
300303, 3.987, 0.3
301227, 3.987, 0.3
302148, 3.987, 0.3
303071, 3.987, 0.3
303995, 3.987, 0.3
304917, 3.987, 0.3
305841, 3.986, 0.3
306763, 3.986, 0.3
307687, 3.986, 0.3
308609, 3.986, 0.3
309533, 3.986, 0.3
310456, 3.986, 0.2999
311380, 3.985, 0.3
312303, 3.985, 0.3
313225, 3.985, 0.3
314149, 3.985, 0.3
315072, 3.985, 0.3
315995, 3.985, 0.3
316917, 3.985, 0.3
317841, 3.984, 0.3
318765, 3.984, 0.2999
319688, 3.984, 0.3
320612, 3.984, 0.3
321535, 3.984, 0.3
322459, 3.983, 0.3
323382, 3.983, 0.3
324305, 3.983, 0.3
325227, 3.983, 0.3
326150, 3.983, 0.3
327073, 3.983, 0.3
327996, 3.983, 0.3
328919, 3.983, 0.3
329842, 3.983, 0.3
330766, 3.982, 0.2999
331689, 3.982, 0.3
332612, 3.982, 0.2999
333535, 3.982, 0.3
334458, 3.982, 0.3
335380, 3.982, 0.3
336303, 3.981, 0.3
337226, 3.981, 0.3
338150, 3.981, 0.3
339073, 3.981, 0.3
339995, 3.981, 0.3
340919, 3.981, 0.2999
341841, 3.98, 0.3
342764, 3.98, 0.3
343688, 3.98, 0.2999
344611, 3.98, 0.3
345533, 3.98, 0.3
346455, 3.98, 0.3
347378, 3.98, 0.3
348301, 3.979, 0.3
349224, 3.979, 0.3
350147, 3.979, 0.3
351071, 3.979, 0.3
351994, 3.979, 0.3
352917, 3.979, 0.3
353840, 3.978, 0.2999
354762, 3.978, 0.3
355686, 3.978, 0.3
356609, 3.978, 0.3
357533, 3.978, 0.3
358455, 3.978, 0.3
359379, 3.978, 0.3
360301, 3.978, 0.3
361224, 3.977, 0.3
362147, 3.977, 0.3
363071, 3.977, 0.3
363994, 3.977, 0.2999
364917, 3.977, 0.3
365841, 3.977, 0.3
366764, 3.976, 0.3
367687, 3.976, 0.3
368609, 3.976, 0.3
369533, 3.976, 0.3
370456, 3.976, 0.2999
371380, 3.976, 0.2999
372302, 3.976, 0.3
373225, 3.976, 0.3
374148, 3.976, 0.3
375071, 3.975, 0.3
375993, 3.975, 0.3
376915, 3.975, 0.3
377838, 3.975, 0.3
378761, 3.975, 0.3
379684, 3.975, 0.3
380607, 3.974, 0.3
381530, 3.974, 0.3
382454, 3.974, 0.3
383376, 3.974, 0.3
384300, 3.974, 0.3
385223, 3.974, 0.3
386144, 3.973, 0.3
387068, 3.973, 0.3
388004, 3.973, 0.3
388942, 3.973, 0.3
389865, 3.973, 0.3
390788, 3.973, 0.2999
391710, 3.973, 0.2999
392633, 3.973, 0.3
393556, 3.973, 0.3
394480, 3.972, 0.3
395403, 3.972, 0.3
396327, 3.972, 0.2999
397250, 3.972, 0.3
398174, 3.972, 0.3
399096, 3.972, 0.3
400019, 3.972, 0.3
400942, 3.971, 0.3
401866, 3.971, 0.3
402789, 3.971, 0.3
403711, 3.971, 0.3
404646, 3.971, 0.3
405592, 3.971, 0.3
406515, 3.971, 0.3
407438, 3.97, 0.3
408361, 3.97, 0.3
409285, 3.97, 0.3
410208, 3.97, 0.3
411130, 3.97, 0.3
412053, 3.969, 0.3
412976, 3.969, 0.3
413900, 3.969, 0.3
414822, 3.969, 0.3
415746, 3.969, 0.3
416669, 3.969, 0.3
417593, 3.969, 0.3
418516, 3.968, 0.3
419440, 3.968, 0.3
420364, 3.968, 0.3
421287, 3.968, 0.3
422210, 3.968, 0.3
423133, 3.968, 0.3
424057, 3.968, 0.3
424980, 3.968, 0.3
425903, 3.967, 0.3
426825, 3.967, 0.3
427749, 3.967, 0.3
428672, 3.967, 0.3
429595, 3.967, 0.3
430518, 3.967, 0.3
431441, 3.967, 0.3
432364, 3.966, 0.2999
433286, 3.966, 0.3
434210, 3.966, 0.2999
435133, 3.966, 0.3
436056, 3.966, 0.3
436980, 3.966, 0.3
437902, 3.966, 0.3
438825, 3.965, 0.3
439748, 3.965, 0.3
440670, 3.965, 0.3
441593, 3.965, 0.3
442517, 3.965, 0.3
443441, 3.965, 0.3
444362, 3.964, 0.3
445285, 3.964, 0.3
446209, 3.964, 0.3
447131, 3.964, 0.3
448054, 3.964, 0.3
448976, 3.964, 0.3
449899, 3.964, 0.3
450821, 3.963, 0.3
451745, 3.963, 0.3
452668, 3.963, 0.2999
453592, 3.963, 0.3
454515, 3.963, 0.3
455439, 3.963, 0.3
456362, 3.963, 0.3
457285, 3.963, 0.3
458209, 3.962, 0.3
459131, 3.962, 0.3
460055, 3.962, 0.3
460976, 3.962, 0.3
461899, 3.962, 0.3
462821, 3.962, 0.3
463744, 3.962, 0.3
464668, 3.961, 0.3
465590, 3.961, 0.3
466514, 3.961, 0.3
467437, 3.961, 0.3
468359, 3.961, 0.3
469283, 3.961, 0.3
470205, 3.961, 0.3
471128, 3.96, 0.3
472051, 3.96, 0.3
472974, 3.96, 0.3
473898, 3.96, 0.3
474821, 3.96, 0.3
475743, 3.96, 0.3
476666, 3.96, 0.3
477590, 3.959, 0.3
478514, 3.959, 0.3
479437, 3.959, 0.3
480360, 3.959, 0.3
481283, 3.959, 0.3
482206, 3.958, 0.3
483129, 3.958, 0.3
484051, 3.958, 0.3
484974, 3.958, 0.3
485896, 3.958, 0.3
486819, 3.958, 0.3
487743, 3.958, 0.3
488665, 3.958, 0.3
489589, 3.957, 0.3
490512, 3.957, 0.3
491436, 3.957, 0.3
492359, 3.957, 0.3
493283, 3.957, 0.3
494206, 3.957, 0.2999
495129, 3.957, 0.3
496051, 3.957, 0.3
496975, 3.956, 0.3
497898, 3.956, 0.3
498822, 3.956, 0.3
499745, 3.956, 0.3
500669, 3.956, 0.3
501593, 3.956, 0.3
502516, 3.956, 0.3
503440, 3.955, 0.3
504363, 3.955, 0.2999
505287, 3.955, 0.3
506209, 3.955, 0.3
507132, 3.955, 0.3
508054, 3.955, 0.3
508977, 3.955, 0.2999
509900, 3.954, 0.2999
510823, 3.954, 0.3
511746, 3.954, 0.3
512668, 3.954, 0.3
513592, 3.954, 0.3
514514, 3.954, 0.3
515438, 3.953, 0.3
516361, 3.953, 0.3
517285, 3.953, 0.3
518208, 3.953, 0.3
519132, 3.953, 0.3
520056, 3.953, 0.3
520979, 3.953, 0.3
521902, 3.952, 0.3
522824, 3.952, 0.3
523748, 3.952, 0.3
524670, 3.952, 0.3
525594, 3.952, 0.3
526516, 3.952, 0.3
527440, 3.952, 0.3
528363, 3.952, 0.3
529287, 3.952, 0.3
530210, 3.951, 0.3
531132, 3.951, 0.3
532056, 3.951, 0.3
532977, 3.951, 0.3
533900, 3.951, 0.3
534823, 3.951, 0.3
535747, 3.951, 0.3
536670, 3.95, 0.3
537593, 3.95, 0.3
538515, 3.95, 0.3
539439, 3.95, 0.3
540362, 3.95, 0.3
541286, 3.95, 0.3
542209, 3.949, 0.3
543131, 3.949, 0.3
544055, 3.949, 0.3
544977, 3.949, 0.3
545900, 3.949, 0.3
546823, 3.949, 0.3
547747, 3.949, 0.3
548671, 3.948, 0.3
549593, 3.948, 0.3
550517, 3.948, 0.3
551439, 3.948, 0.3
552363, 3.948, 0.3
553286, 3.948, 0.3
554210, 3.948, 0.3
555134, 3.947, 0.3
556057, 3.947, 0.3
556980, 3.947, 0.3
557903, 3.947, 0.3
558826, 3.947, 0.3
559749, 3.947, 0.3
560673, 3.947, 0.3
561596, 3.947, 0.3
562519, 3.947, 0.3
563442, 3.946, 0.3
564365, 3.946, 0.3
565288, 3.946, 0.3
566211, 3.946, 0.3
567134, 3.946, 0.3
568057, 3.946, 0.3
568981, 3.945, 0.3
569905, 3.945, 0.3
570828, 3.945, 0.3
571751, 3.945, 0.3
572674, 3.945, 0.3
573597, 3.945, 0.3
574520, 3.944, 0.3
575443, 3.944, 0.2999
576366, 3.944, 0.3
577289, 3.944, 0.3
578220, 3.944, 0.3
579143, 3.944, 0.3
580066, 3.944, 0.3
580989, 3.944, 0.3
581912, 3.943, 0.3
582835, 3.943, 0.3
583759, 3.943, 0.3
584680, 3.943, 0.3
585604, 3.943, 0.3
586527, 3.943, 0.3
587449, 3.943, 0.3
588373, 3.942, 0.3
589296, 3.942, 0.3
590220, 3.942, 0.3
591142, 3.942, 0.3
592066, 3.942, 0.3
592988, 3.942, 0.2999
593912, 3.942, 0.3
594835, 3.942, 0.3
595758, 3.941, 0.3
596681, 3.941, 0.3
597603, 3.941, 0.3
598526, 3.941, 0.2999
599450, 3.941, 0.3
600373, 3.941, 0.3
601296, 3.941, 0.3
602220, 3.94, 0.3
603143, 3.94, 0.3
604067, 3.94, 0.3
604990, 3.94, 0.3
605914, 3.94, 0.3
606837, 3.94, 0.3
607760, 3.94, 0.3
608683, 3.939, 0.3
609607, 3.939, 0.3
610530, 3.939, 0.3
611454, 3.939, 0.3
612377, 3.939, 0.3
613301, 3.939, 0.2999
614224, 3.938, 0.3
615148, 3.938, 0.3
616072, 3.938, 0.3
616995, 3.938, 0.3
617919, 3.938, 0.3
618842, 3.938, 0.3
619766, 3.938, 0.3
620689, 3.937, 0.3
621612, 3.937, 0.3
622535, 3.937, 0.3
623457, 3.937, 0.3
624380, 3.937, 0.3
625303, 3.937, 0.3
626226, 3.937, 0.3
627149, 3.937, 0.3
628073, 3.937, 0.3
628996, 3.937, 0.3
629919, 3.936, 0.3
630841, 3.936, 0.3
631765, 3.936, 0.3
632688, 3.936, 0.3
633612, 3.936, 0.3
634536, 3.936, 0.3
635460, 3.935, 0.3
636383, 3.935, 0.3
637304, 3.935, 0.3
638227, 3.935, 0.3
639150, 3.935, 0.3
640074, 3.935, 0.2999
640997, 3.935, 0.3
641921, 3.934, 0.3
642844, 3.934, 0.3
643768, 3.934, 0.3
644692, 3.934, 0.3
645615, 3.934, 0.3
646538, 3.934, 0.3
647461, 3.933, 0.3
648385, 3.933, 0.3
649307, 3.933, 0.3
650230, 3.933, 0.3
651153, 3.933, 0.3
652076, 3.933, 0.3
653000, 3.933, 0.3
653923, 3.933, 0.3
654847, 3.932, 0.3
655770, 3.932, 0.3
656694, 3.932, 0.3
657617, 3.932, 0.3
658541, 3.932, 0.3
659463, 3.931, 0.3
660387, 3.931, 0.3
661310, 3.931, 0.3
662234, 3.931, 0.3
663158, 3.931, 0.3
664080, 3.931, 0.3
665004, 3.931, 0.3
665927, 3.931, 0.3
666851, 3.931, 0.3
667773, 3.931, 0.3
668697, 3.93, 0.3
669620, 3.93, 0.3
670543, 3.93, 0.3
671466, 3.93, 0.3
672389, 3.93, 0.3
673313, 3.93, 0.3
674235, 3.93, 0.3
675159, 3.929, 0.3
676082, 3.929, 0.3
677006, 3.929, 0.3
677928, 3.929, 0.3
678852, 3.929, 0.3
679775, 3.929, 0.2999
680699, 3.929, 0.2999
681622, 3.928, 0.3
682546, 3.928, 0.3
683469, 3.928, 0.3
684392, 3.928, 0.3
685315, 3.928, 0.3
686238, 3.928, 0.3
687160, 3.928, 0.3
688088, 3.927, 0.3
689026, 3.927, 0.3
689948, 3.927, 0.3
690871, 3.927, 0.3
691793, 3.927, 0.3
692717, 3.927, 0.3
693640, 3.927, 0.3
694564, 3.926, 0.3
695487, 3.926, 0.3
696411, 3.926, 0.3
697334, 3.926, 0.3
698258, 3.926, 0.3
699181, 3.926, 0.3
700104, 3.926, 0.3
701028, 3.926, 0.3
701951, 3.926, 0.3
702875, 3.925, 0.3
703805, 3.925, 0.3
704732, 3.925, 0.3
705656, 3.925, 0.3
706578, 3.925, 0.3
707502, 3.925, 0.3
708425, 3.924, 0.3
709348, 3.924, 0.3
710270, 3.924, 0.3
711193, 3.924, 0.3
712116, 3.924, 0.3
713039, 3.924, 0.2999
713962, 3.924, 0.3
714885, 3.924, 0.3
715808, 3.923, 0.3
716731, 3.923, 0.3
717655, 3.923, 0.3
718577, 3.923, 0.3
719501, 3.923, 0.3
720424, 3.923, 0.3
721348, 3.922, 0.3
722271, 3.922, 0.3
723195, 3.922, 0.3
724118, 3.922, 0.3
725042, 3.922, 0.3
725966, 3.922, 0.3
726888, 3.922, 0.3
727811, 3.921, 0.2999
728734, 3.921, 0.3
729658, 3.921, 0.3
730581, 3.921, 0.3
731505, 3.921, 0.3
732429, 3.921, 0.3
733352, 3.921, 0.3
734276, 3.921, 0.3
735199, 3.921, 0.3
736123, 3.92, 0.2999
737046, 3.92, 0.3
737970, 3.92, 0.3
738893, 3.92, 0.3
739816, 3.92, 0.3
740739, 3.92, 0.3
741663, 3.92, 0.3
742586, 3.919, 0.3
743510, 3.919, 0.3
744432, 3.919, 0.3
745355, 3.919, 0.3
746279, 3.919, 0.3
747201, 3.919, 0.3
748125, 3.918, 0.3
749047, 3.918, 0.3
749971, 3.918, 0.3
750893, 3.918, 0.3
751816, 3.918, 0.3
752738, 3.918, 0.3
753660, 3.918, 0.3
754581, 3.918, 0.3
755504, 3.917, 0.3
756427, 3.917, 0.3
757350, 3.917, 0.3
758287, 3.917, 0.3
759215, 3.917, 0.3
760139, 3.917, 0.3
761061, 3.917, 0.3
761985, 3.916, 0.3
762907, 3.916, 0.3
763830, 3.916, 0.3
764753, 3.916, 0.3
765676, 3.916, 0.3
766600, 3.916, 0.3
767522, 3.916, 0.3
768446, 3.916, 0.3
769369, 3.915, 0.3
770292, 3.915, 0.3
771215, 3.915, 0.3
772138, 3.915, 0.3
773062, 3.915, 0.3
773985, 3.915, 0.3
774909, 3.915, 0.3
775832, 3.914, 0.3
776756, 3.914, 0.3
777678, 3.914, 0.3
778601, 3.914, 0.3
779523, 3.914, 0.3
780447, 3.914, 0.3
