2070, 4.2, 0.747, 3.767, , 0, , 288
3070, 4.2, 0.736, 3.767, , 0, , 272
4070, 4.2, 0.729, 4.01, , 1, , 299
5071, 4.2, 0.724, 4.01, , 2, , 290
6070, 4.2, 0.719, 4.012, , 2, , 295
7070, 4.2, 0.714, 4.014, , 3, , 271
8070, 4.2, 0.711, 4.014, , 4, , 269
9070, 4.2, 0.708, 4.015, , 4, , 268
10070, 4.2, 0.705, 4.015, , 5, , 266
11070, 4.2, 0.701, 4.017, , 6, , 270
12070, 4.2, 0.698, 4.018, , 6, , 267
13070, 4.2, 0.695, 4.018, , 7, , 269
14070, 4.2, 0.691, 4.019, , 7, , 265
15070, 4.2, 0.688, 4.02, , 8, , 259
16070, 4.2, 0.687, 4.02, , 9, , 280
17071, 4.2, 0.683, 4.022, , 9, , 270
18070, 4.2, 0.682, 4.023, , 10, , 268
19070, 4.2, 0.678, 4.023, , 10, , 262
20070, 4.2, 0.675, 4.024, , 11, , 271
21070, 4.2, 0.674, 4.025, , 12, , 265
22070, 4.2, 0.672, 4.025, , 12, , 265
23070, 4.2, 0.669, 4.026, , 13, , 265
24070, 4.2, 0.667, 4.027, , 13, , 271
25070, 4.2, 0.665, 4.027, , 14, , 262
26070, 4.2, 0.664, 4.027, , 15, , 274
27074, 4.2, 0.66, 4.029, , 15, , 263
28070, 4.2, 0.659, 4.029, , 16, , 260
29070, 4.2, 0.657, 4.029, , 16, , 266
30070, 4.2, 0.656, 4.03, , 17, , 259
31070, 4.2, 0.654, 4.03, , 17, , 264
32070, 4.2, 0.651, 4.031, , 18, , 265
33070, 4.2, 0.649, 4.031, , 19, , 264
34070, 4.2, 0.647, 4.031, , 19, , 262
35070, 4.2, 0.646, 4.032, , 20, , 266
36070, 4.2, 0.644, 4.032, , 20, , 277
37070, 4.2, 0.643, 4.033, , 21, , 264
38070, 4.2, 0.641, 4.033, , 21, , 266
39070, 4.2, 0.639, 4.033, , 22, , 267
40070, 4.2, 0.638, 4.034, , 23, , 255
41070, 4.2, 0.636, 4.035, , 23, , 268
42070, 4.2, 0.634, 4.035, , 24, , 280
43070, 4.2, 0.634, 4.036, , 24, , 266
44070, 4.2, 0.631, 4.036, , 25, , 265
45070, 4.2, 0.631, 4.036, , 25, , 263
46070, 4.2, 0.629, 4.037, , 26, , 274
47070, 4.2, 0.628, 4.037, , 26, , 266
48070, 4.2, 0.626, 4.037, , 27, , 263
49070, 4.2, 0.625, 4.038, , 28, , 265
50070, 4.2, 0.625, 4.038, , 28, , 254
51070, 4.2, 0.623, 4.038, , 29, , 252
52070, 4.2, 0.621, 4.038, , 29, , 264
53070, 4.2, 0.62, 4.039, , 30, , 265
54070, 4.2, 0.62, 4.039, , 30, , 262
55070, 4.2, 0.618, 4.04, , 31, , 265
56070, 4.2, 0.616, 4.04, , 31, , 279
57071, 4.2, 0.616, 4.04, , 32, , 265
58070, 4.2, 0.615, 4.041, , 33, , 268
59070, 4.2, 0.613, 4.041, , 33, , 266
60071, 4.2, 0.613, 4.041, , 34, , 265
61070, 4.2, 0.612, 4.041, , 34, , 266
62070, 4.2, 0.61, 4.042, , 35, , 266
63070, 4.2, 0.608, 4.042, , 35, , 263
64070, 4.2, 0.608, 4.042, , 36, , 267
65070, 4.2, 0.607, 4.042, , 36, , 266
66070, 4.2, 0.607, 4.043, , 37, , 276
67070, 4.2, 0.605, 4.043, , 37, , 263
68070, 4.2, 0.605, 4.043, , 38, , 262
69070, 4.2, 0.603, 4.044, , 38, , 265
70070, 4.2, 0.602, 4.044, , 39, , 262
71070, 4.2, 0.602, 4.044, , 39, , 264
72070, 4.2, 0.6, 4.044, , 40, , 265
73070, 4.2, 0.6, 4.045, , 41, , 262
74070, 4.2, 0.598, 4.045, , 41, , 265
75070, 4.2, 0.597, 4.045, , 42, , 265
76070, 4.2, 0.597, 4.045, , 42, , 281
