2071, 3.97, 0.995, 3.714, , 32, , 387
3072, 3.98, 0.995, 3.714, , 33, , 281
4071, 3.99, 0.995, 3.733, , 34, , 274
5071, 3.99, 0.995, 3.742, , 34, , 277
6072, 4.2, 0.995, 3.742, , 35, , 274
7071, 4.2, 0.993, 3.75, , 36, , 292
8071, 4.2, 0.995, 3.756, , 37, , 288
9072, 4.2, 0.993, 3.756, , 38, , 268
10072, 4.2, 0.995, 3.762, , 39, , 272
11071, 4.2, 0.995, 3.768, , 40, , 268
12075, 4.2, 0.993, 3.768, , 41, , 281
13072, 4.2, 0.995, 3.774, , 42, , 260
14071, 4.2, 0.995, 3.774, , 42, , 276
15071, 4.2, 0.993, 3.779, , 43, , 272
16071, 4.2, 0.995, 3.785, , 44, , 268
17071, 4.2, 0.993, 3.785, , 45, , 268
18071, 4.2, 0.995, 3.79, , 46, , 284
19075, 4.2, 0.995, 3.795, , 47, , 297
20072, 4.2, 0.993, 3.795, , 48, , 262
21071, 4.2, 0.995, 3.799, , 49, , 281
22071, 4.2, 0.995, 3.804, , 49, , 278
23074, 4.2, 0.993, 3.804, , 50, , 267
24072, 4.2, 0.993, 3.808, , 51, , 265
25071, 4.2, 0.993, 3.813, , 52, , 266
26071, 4.2, 0.995, 3.813, , 53, , 269
27072, 4.2, 0.995, 3.817, , 54, , 263
28071, 4.2, 0.995, 3.821, , 55, , 281
29072, 4.2, 0.993, 3.821, , 56, , 276
30084, 4.2, 0.995, 3.825, , 56, , 248
31071, 4.2, 0.995, 3.829, , 57, , 253
32071, 4.2, 0.993, 3.829, , 58, , 256
33071, 4.2, 0.995, 3.833, , 59, , 270
34071, 4.2, 0.995, 3.837, , 60, , 269
35071, 4.2, 0.995, 3.837, , 61, , 274
36071, 4.2, 0.995, 3.84, , 62, , 261
37072, 4.2, 0.995, 3.844, , 63, , 267
38071, 4.2, 0.995, 3.844, , 64, , 264
39071, 4.2, 0.995, 3.847, , 64, , 263
40075, 4.2, 0.995, 3.851, , 65, , 281
41071, 4.2, 0.995, 3.851, , 66, , 266
42071, 4.2, 0.995, 3.854, , 67, , 289
43072, 4.2, 0.993, 3.854, , 68, , 267
44072, 4.2, 0.995, 3.857, , 69, , 366
45071, 4.2, 0.995, 3.86, , 70, , 271
46071, 4.2, 0.995, 3.86, , 71, , 271
47074, 4.2, 0.993, 3.863, , 71, , 286
48072, 4.2, 0.993, 3.866, , 72, , 273
49071, 4.2, 0.993, 3.866, , 73, , 563
50072, 4.2, 0.993, 3.868, , 74, , 262
51071, 4.2, 0.993, 3.871, , 75, , 302
52071, 4.2, 0.993, 3.871, , 76, , 269
53072, 4.2, 0.995, 3.873, , 77, , 275
54071, 4.2, 0.995, 3.875, , 78, , 272
55075, 4.2, 0.995, 3.875, , 78, , 289
56071, 4.2, 0.995, 3.878, , 79, , 266
57071, 4.2, 0.995, 3.88, , 80, , 270
58071, 4.2, 0.995, 3.88, , 81, , 281
59085, 4.2, 0.993, 3.882, , 82, , 293
60071, 4.2, 0.995, 3.884, , 83, , 278
61071, 4.2, 0.993, 3.884, , 84, , 274
62071, 4.2, 0.993, 3.885, , 85, , 267
63071, 4.2, 0.995, 3.887, , 86, , 272
64071, 4.2, 0.993, 3.887, , 86, , 267
65075, 4.2, 0.995, 3.888, , 87, , 290
66072, 4.2, 0.993, 3.89, , 88, , 265
67071, 4.2, 0.995, 3.89, , 89, , 275
68071, 4.2, 0.993, 3.891, , 90, , 263
69071, 4.2, 0.993, 3.893, , 91, , 269
70071, 4.2, 0.993, 3.893, , 92, , 279
71071, 4.2, 0.995, 3.894, , 93, , 275
72072, 4.2, 0.995, 3.895, , 93, , 267
73071, 4.2, 0.995, 3.895, , 94, , 294
74071, 4.2, 0.995, 3.896, , 95, , 277
75074, 4.2, 0.995, 3.896, , 96, , 284
76072, 4.2, 0.995, 3.897, , 97, , 269
77071, 4.2, 0.995, 3.898, , 98, , 269
78071, 4.2, 0.995, 3.898, , 99, , 276
79074, 4.2, 0.995, 3.899, , 100, , 297
80072, 4.2, 0.995, 3.9, , 100, , 261
81071, 4.2, 0.993, 3.9, , 101, , 268
82071, 4.2, 0.993, 3.901, , 102, , 267
83071, 4.2, 0.993, 3.902, , 103, , 286
84071, 4.2, 0.993, 3.902, , 104, , 254
85071, 4.2, 0.995, 3.903, , 105, , 286
86071, 4.2, 0.993, 3.903, , 106, , 278
87071, 4.2, 0.995, 3.903, , 107, , 278
88071, 4.2, 0.995, 3.904, , 107, , 280
89074, 4.2, 0.993, 3.905, , 108, , 283
90072, 4.2, 0.995, 3.905, , 109, , 260
91071, 4.2, 0.993, 3.906, , 110, , 267
92071, 4.2, 0.993, 3.906, , 111, , 269
93075, 4.2, 0.995, 3.906, , 112, , 282
94071, 4.2, 0.995, 3.907, , 113, , 269
95071, 4.2, 0.993, 3.907, , 114, , 271
